"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"デート アイデア","6","6","210","26","0.00","https://zexy.net/contents/lovenews/article.php?d=20231122","8","0","0.00","0.01","121","[53,66,66,66,53,53,100,53,66,53,66,81]","2026-08-09","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ウェディング ムービー 自作","2","2","210","12","0.47","https://zexy.net/article/app002107026/","18","0","8.00","1","132","[81,100,81,66,66,53,81,66,66,53,53,53]","2026-08-18","Sitelinks, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"追いかける 恋","2","2","210","24","0.00","https://zexy.net/contents/lovenews/article.php?d=20120228","14","0","0.00","0.33","122","[100,100,100,81,65,81,65,54,65,54,65,65]","2026-08-18","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"2 月 の 仏滅","4","4","210","25","0.00","https://zexy.net/man/rokki/cal/2026/","10","0","0.00","0.33","111","[1,1,1,1,2,2,6,45,100,2,1,1]","2026-06-28","Video, Short videos, People also ask","informational","Organic"
"休日 新 札","6","6","210","20","0.00","https://zexy.net/article/app002502023/","6","0","0.00","0.33","106","[65,42,100,100,100,65,42,81,81,65,100,35]","2026-08-13","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"casa d angela","7","7","210","30","0.93","https://zexy.net/wedding/c_7770076322/","6","0","5.00","0.23","126","[65,81,65,65,81,100,100,81,65,81,65,65]","2026-07-09","Image, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"編み おろし お呼ばれ","9","9","210","30","0.00","https://zexy.net/article/app002105039/","0","0","0.00","0.33","183","[66,53,81,100,81,44,53,53,66,53,66,53]","2026-08-17","Image, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches, Twitter","informational","Organic"
"お祝い と は","9","9","210","13","0.00","https://zexy.net/newlife/manual/mns_okuri/chapter2.html","1","0","0.00","0.33","107","[81,81,81,81,81,81,65,81,81,100,100,81]","2026-07-15","AI overview, Image pack, Short videos, People also ask","informational","Organic"
"明治 神宮 結婚 式 親族 のみ 費用","3","3","210","18","0.84","https://zexy.net/wedding/c_7770038442/plan/","10","0","8.00","0.24","137","[66,66,81,100,16,16,53,81,81,81,81,53]","2026-08-15","Sitelinks, AI overview, Short videos, People also ask, Twitter","informational","Organic"
"娘 の 結婚 式 の 服装","3","3","210","14","0.05","https://zexy.net/contents/oya/dress/formal.html","10","0","0.00","0.92","200","[66,81,100,66,53,53,100,66,53,53,66,53]","2026-08-05","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"sora 神戸","9","9","210","26","0.93","https://zexy.net/wedding/c_7770017113/imageGallery/","5","0","4.00","0.36","112","[65,54,81,81,65,81,100,81,100,100,100,81]","2026-08-02","Image, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"結婚 式 席 札 手作り 100 均","2","2","210","11","0.00","https://zexy.net/article/app002112022/","27","0","0.00","0.93","173","[65,81,100,100,81,65,100,100,100,81,81,65]","2026-07-27","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, Related searches","informational","Organic"
"子供 みたい な 顔","2","2","210","26","0.00","https://zexy.net/contents/lovenews/article.php?d=20240716","10","0","0.00","0","132","[1,100,19,55,30,16,24,24,1,1,1,5]","2026-07-23","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"ウェディング ドレス ヌーブラ だけ","8","8","210","19","0.27","https://zexy.net/article/app000002145/","6","0","1.00","0.6","164","[82,44,100,30,1,1,5,1,1,1,8,1]","2026-08-01","Sitelinks, Image pack, Short videos, People also ask","informational","Organic"
"結婚 式 コーデ レディース","3","3","210","14","0.18","https://zexy.net/mar/manual/guest_dress/chapter1.html","18","0","3.00","0.98","193","[36,28,44,54,54,36,36,67,67,100,82,44]","2026-07-03","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask","commercial","Organic"
"彼女 サバサバ","2","2","210","15","0.00","https://zexy.net/contents/lovenews/article.php?d=20250415","27","0","0.00","0.33","111","[81,100,81,66,66,66,53,66,53,66,22,22]","2026-08-10","Sitelinks, Video, Short videos, People also ask","informational","Organic"
"恋人 誕生 日","1","1","210","18","0.23","https://zexy.net/contents/lovenews/article.php?d=20230630","27","0","6.00","0.32","136","[81,81,100,100,66,66,53,66,44,53,66,81]","2026-06-28","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 メッセージ 招待 状","6","6","210","12","0.01","https://zexy.net/mar/manual/guest_hagaki/","10","0","0.00","0.1","116","[67,100,82,82,36,54,44,44,54,36,23,18]","2026-07-29","Sitelinks, Image, Video, Short videos","informational","Organic"
"祝儀 連名","2","2","210","17","0.00","https://zexy.net/mar/manual/guest_gosyugi/chapter6.html","27","0","0.00","0.33","101","[66,53,66,100,100,81,34,44,66,44,44,28]","2026-08-19","Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"友人 結婚 式 服装 女性","1","1","210","18","0.08","https://zexy.net/mar/manual/guest_dress/chapter1.html","27","0","2.00","0.85","206","[54,54,81,81,100,81,42,100,81,100,81,81]","2026-06-29","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"ウェディング フラッグ","9","9","210","25","0.14","https://zexy.net/article/app000101016/","1","0","0.00","0.91","414","[44,44,67,100,29,29,29,44,35,44,44,29]","2026-08-02","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"ティアラ ヘアメイク","7","7","210","51","0.21","https://zexy.net/article/app002301035/","1","0","0.00","0.07","172","[66,66,66,66,66,66,66,66,81,100,53,81]","2026-07-15","Sitelinks, Video, Video Carousel, Short videos, Knowledge panel, Twitter","navigational","Organic"
"家事 全般","9","9","210","16","0.00","https://zexy.net/article/app002605017/","1","0","0.00","0.01","129","[81,100,100,100,100,81,100,100,81,100,81,100]","2026-07-11","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"左目 ほくろ","7","7","210","15","0.00","https://zexy.net/contents/lovenews/article.php?d=20241217","6","0","0.00","0.33","95","[100,81,66,81,66,66,66,53,53,44,44,44]","2026-08-03","Sitelinks, AI overview, Image, Short videos, People also ask","informational","Organic"
"簡単 結婚 式 ヘア アレンジ","10","10","210","21","0.00","https://zexy.net/mar/manual/guest_hairstyle/","0","0","0.00","0.31","108","[44,100,81,81,44,34,66,66,66,44,53,53]","2026-08-02","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"結婚 式場 千種","9","9","210","18","1.29","https://zexy.net/wedding/aichi/st_012350/hotelwedding/","2","0","2.00","0.53","110","[3,1,100,8,1,1,82,44,16,1,1,8]","2026-07-29","Video, Short videos, Local pack, Twitter","commercial","Organic"
"結婚 式場 千種","3","3","210","18","1.29","https://zexy.net/wedding/aichi/sa_0042/","10","0","12.00","0.53","110","[3,1,100,8,1,1,82,44,16,1,1,8]","2026-07-29","Video, Short videos, Local pack, Twitter","commercial","Organic"
"距離 を 置き たい 彼氏","3","3","210","20","0.00","https://zexy.net/contents/lovenews/article.php?d=20230908","14","0","0.00","0.33","117","[65,35,65,100,100,81,100,65,100,100,81,81]","2026-07-22","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 式 招待 状 いつ 届く","5","5","210","19","0.00","https://zexy.net/mar/manual/paper_kiso/chapter1.html","8","0","0.00","0.02","101","[44,81,81,100,66,81,53,81,66,66,66,66]","2026-07-02","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"迎賓館 結婚 式 赤坂","2","9","210","31","1.23","https://zexy.net/wedding/c_7770025645/","5","0","6.00","0.18","108","[53,34,66,100,66,53,66,66,81,53,81,66]","2026-08-19","Video, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"新郎 へ の 手紙","2","2","210","12","0.00","https://zexy.net/article/app002111003/","27","0","0.00","0.33","110","[81,53,53,100,100,66,44,44,66,53,44,53]","2026-07-10","AI overview, Image, Video, Short videos","informational","Organic"
"義母 おかあさん","6","6","210","25","0.00","https://zexy.net/article/app000101126/","6","0","0.00","0.33","110","[100,81,65,65,81,100,81,54,54,65,100,65]","2026-07-23","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"婚姻 届 本人 確認 書類","1","1","210","23","0.10","https://zexy.net/mar/manual/registration/marriage.html","98","0","9.00","0.02","41","[100,66,66,66,81,81,66,66,66,53,53,53]","2026-07-20","Short videos, People also ask","informational","Organic"
"10 回 クイズ 恋愛","1","1","210","15","0.00","https://zexy.net/contents/lovenews/article.php?d=20250903","98","0","0.00","0.33","106","[81,100,66,81,81,44,44,34,44,44,81,66]","2026-08-05","Video, Short videos, People also ask","informational","Organic"
"笑う 写真","5","5","210","28","0.00","https://zexy.net/article/app002504007/","8","0","0.00","0.33","132","[100,81,54,81,81,65,65,81,81,81,54,65]","2026-07-02","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"結納 の 請書","7","7","210","16","0.00","https://zexy.net/mar/manual/kiso_yuino/chapter8.html","6","0","0.00","0.36","106","[53,66,53,66,66,100,44,66,81,53,53,81]","2026-06-26","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"彼氏 の お母さん 呼び 方","2","2","210","24","0.00","https://zexy.net/article/app001911044/","14","0","0.00","0.33","1060000","[53,100,34,22,28,53,81,66,81,66,81,66]","2026-07-25","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"口喧嘩 する 夢","2","2","210","15","0.00","https://zexy.net/contents/lovenews/article.php?d=20240208","14","0","0.00","0.33","20","[66,81,81,100,66,66,81,53,66,53,44,44]","2026-07-23","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"両家 顔合わせ なし","2","2","210","17","0.00","https://zexy.net/article/app002102017/","18","0","0.00","0.33","110","[81,100,66,66,66,66,81,81,53,53,66,66]","2026-08-07","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"キス する 夢 スピリチュアル","1","1","210","13","0.00","https://zexy.net/contents/lovenews/article.php?d=20190802","27","0","0.00","0.33","106","[81,100,100,100,81,81,81,65,81,100,81,65]","2026-08-07","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"和装 ヘア スタイル 花嫁","1","1","210","15","0.00","https://zexy.net/article/app002210020/","98","0","0.00","0.13","197","[53,53,66,81,100,66,53,66,53,81,66,66]","2026-06-30","Sitelinks, Image, Image pack, Video, Short videos","informational","Organic"
"花嫁 の 手紙 書き方","1","1","210","13","0.03","https://zexy.net/mar/manual/enshutsu_letter/bride/sample.html","98","0","2.00","0.18","124","[28,44,100,100,82,28,36,54,36,44,54,36]","2026-08-09","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos","informational","Organic"
"ペニンシュラ アクセス","10","10","210","20","0.00","https://zexy.net/wedding/c_7770092100/mapTel/","2","0","0.00","0.02","107","[81,66,53,81,81,100,66,66,66,53,53,66]","2026-08-16","Image, Video, Short videos, People also ask, Twitter","informational","Organic"
"フォト パネル 手作り 100 均","2","2","210","13","0.00","https://zexy.net/article/app002107033/","10","0","0.00","0.09","154","[81,100,100,100,81,65,81,81,100,65,65,65]","2026-08-17","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational, transactional","Organic"
"ララシャンス 東京","9","9","210","21","0.29","https://zexy.net/wedding/c_7770084391/mapTel/","6","0","1.00","0.16","113","[81,81,81,81,100,81,81,100,81,81,100,100]","2026-06-25","Image, Image pack, Video, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"ララシャンス 東京","2","2","210","21","0.29","https://zexy.net/wedding/c_7770084391/","27","0","7.00","0.16","113","[81,81,81,81,100,81,81,100,81,81,100,100]","2026-06-25","Image, Image pack, Video, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"恋愛 運 10 月","3","3","210","38","0.00","https://zexy.net/contents/lovenews/article.php?d=20220902","14","0","0.00","0.33","106","[1,1,55,100,1,1,1,1,1,1,1,1]","2026-07-27","AI overview, Video, Short videos","informational","Organic"
"結婚 指輪 フル オーダー","5","5","210","11","1.66","https://zexy.net/article/app002209008/","10","0","16.00","0.9","173","[81,81,100,81,81,100,100,100,81,81,65,81]","2026-07-13","Sitelinks, Video, Short videos, People also ask","informational","Organic"
"結婚 式 行き帰り 上 着 秋","7","7","210","13","0.00","https://zexy.net/mar/manual/guest_dress/coat.html","6","0","0.00","0.04","147","[2,2,9,39,100,39,2,5,7,11,7,5]","2026-07-15","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Twitter","informational","Organic"
"彼女 の 親 挨拶 服装","5","5","210","17","0.32","https://zexy.net/mar/manual/kiso_aisatsu/","10","0","3.00","0.05","184","[65,81,100,81,100,81,81,81,65,81,81,65]","2026-07-16","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"美しい ドレス","6","6","210","21","0.00","https://zexy.net/article/app000101363/","6","0","0.00","0.31","199","[100,81,81,81,81,81,81,65,81,81,81,100]","2026-08-15","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"アンニュイ 美人","7","7","210","23","0.00","https://zexy.net/contents/lovenews/article.php?d=20240422","6","0","0.00","0.33","109","[100,81,81,81,65,65,100,81,81,81,81,100]","2026-08-17","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"浜松 町 結婚 式場","2","2","210","16","1.14","https://zexy.net/wedding/tokyo/st_990601/","10","0","11.00","0.44","105","[66,100,81,66,81,66,81,66,81,66,66,53]","2026-08-11","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"嫌 な こと ばかり 疲れ た","7","7","210","16","0.19","https://zexy.net/contents/lovenews/article.php?d=20251028","6","0","1.00","0.04","126","[66,81,100,66,81,53,66,44,34,44,53,53]","2026-07-03","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"恋愛 こじらせ","5","5","210","16","0.00","https://zexy.net/contents/lovenews/article.php?d=20220530","8","0","0.00","0.33","112","[81,100,100,81,81,81,81,54,65,54,54,54]","2026-08-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"左 頬 の ほくろ","10","10","210","13","0.00","https://zexy.net/contents/lovenews/article.php?d=20240523","1","0","0.00","0.33","103","[100,100,100,81,81,65,65,81,65,81,65,81]","2026-07-18","Sitelinks, AI overview, Image, Image pack, Short videos, People also ask","informational","Organic"
"海外 フォト ウェディング 費用","2","2","210","12","0.53","https://zexy.net/article/app000101006/","14","0","7.00","0.39","104","[81,81,66,66,66,66,100,66,100,53,81,53]","2026-08-18","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"主導 権 意味","2","2","210","23","0.00","https://zexy.net/contents/lovenews/article.php?d=20100818","14","0","0.00","0.33","109","[44,34,81,100,100,66,53,53,53,53,44,44]","2026-08-18","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"アイシング クッキー 席 札","6","6","210","17","0.00","https://zexy.net/article/app000101104/","6","0","0.00","0.99","164","[53,66,81,81,53,44,44,66,100,66,53,53]","2026-06-29","Sitelinks, Image, Image pack, Video, Short videos, Feature_34","commercial","Organic"
"chanel 指輪 カメリア","10","10","210","33","0.55","https://zexy.net/ring/brand_c/chanel/engage/300","1","0","0.00","0.58","193","[53,53,53,66,66,100,66,66,66,53,53,53]","2026-07-25","Sitelinks, Image, Image pack, Short videos, People also ask, Feature_34","transactional","Organic"
"ボール ブーケ 和装","4","4","210","20","0.00","https://zexy.net/article/app002506015/","6","0","0.00","0.79","192","[81,53,66,66,100,66,44,81,66,81,44,44]","2026-07-06","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Feature_34","informational","Organic"
"神前 式 家族 のみ","8","8","210","9","1.27","https://zexy.net/wedding/tokyo/shinzenshiki/tag_611/","0","0","0.00","0.38","120","[81,81,81,100,53,53,81,44,53,44,53,44]","2026-08-10","AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"自信 を 持て","4","4","210","22","0.00","https://zexy.net/contents/lovenews/article.php?d=20250402","6","0","0.00","0.01","132","[100,100,100,81,81,81,100,81,81,65,81,81]","2026-07-29","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"ハチ の 夢","6","6","210","19","0.00","https://zexy.net/contents/lovenews/article.php?d=20260204","6","0","0.00","0","96","[66,66,53,66,81,100,81,66,66,66,53,53]","2026-06-29","AI overview, Short videos, People also ask","informational","Organic"
"結婚 祝い もらっ たら","1","1","210","18","0.14","https://zexy.net/mar/manual/kiso_orei/chapter1.html","27","0","3.00","0.09","107","[100,100,81,81,81,81,100,65,81,42,54,65]","2026-07-22","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"カップル ライン 内容","2","2","210","15","0.00","https://zexy.net/contents/lovenews/article.php?d=20251217","27","0","0.00","0.33","107","[54,44,100,54,82,36,44,82,54,36,28,44]","2026-07-12","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 する 息子 へ の メッセージ","9","9","210","12","0.00","https://zexy.net/article/app000001559/","5","0","0.00","0.33","110","[44,67,67,100,67,35,35,23,35,29,29,23]","2026-08-09","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"婚約 指輪 個性 的","4","4","210","13","1.27","https://zexy.net/ring/shohinList/engage/g_005/","10","0","12.00","0.99","198","[81,100,100,81,65,54,65,65,100,65,54,65]","2026-08-16","Image, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"ぶり っ 子 と 天然 の 違い","3","3","210","27","0.00","https://zexy.net/contents/lovenews/article.php?d=20240215","10","0","0.00","0.33","108","[81,81,65,81,65,65,81,65,81,65,100,81]","2026-08-04","AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"北野 クラブ 結婚 式","10","10","210","23","1.56","https://zexy.net/wedding/c_7770000699/kuchikomi/kb_1000739825/","0","0","0.00","0.39","107","[81,81,100,100,100,100,81,81,81,100,65,81]","2026-07-15","Image, Video, Short videos, Local pack, Twitter","commercial","Organic"
"内祝い 何 割","3","3","210","17","0.14","https://zexy.net/article/app002303041/","10","0","1.00","0.27","107","[100,100,100,81,100,100,100,65,81,65,81,65]","2026-07-31","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"如水 会館 結婚 式","6","6","210","29","2.07","https://zexy.net/wedding/c_7770036569/","2","0","4.00","0.3","104","[81,81,81,65,65,65,54,100,65,81,81,81]","2026-07-03","Video, Short videos, People also ask, Twitter","informational, transactional","Organic"
"招待 状 テンプレート 無料 おしゃれ","6","6","210","29","0.34","https://zexy.net/article/app002403101/","1","0","0.00","0.11","110","[100,81,66,81,81,66,53,53,66,66,53,53]","2026-07-17","Image, Image pack, Video, Short videos, Twitter","informational","Organic"
"引き出物 金額","2","2","210","13","0.35","https://zexy.net/article/app000000406/","18","0","6.00","0.47","181","[65,100,100,100,100,100,65,100,100,81,81,65]","2026-07-09","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"手相 運命 線 が ない","10","10","210","21","0.00","https://zexy.net/contents/lovenews/article.php?d=20240118","1","0","0.00","0","100","[100,29,29,36,19,36,29,36,29,36,36,19]","2026-07-10","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"ライン 脈 あり 診断","4","4","210","18","0.00","https://zexy.net/contents/lovenews/article.php?d=20260224","14","0","0.00","0.01","107","[66,66,44,44,81,53,81,53,66,81,81,100]","2026-07-17","Image, Short videos","informational","Organic"
"婚姻 届 保証 人 何人","6","6","210","18","0.00","https://zexy.net/article/app000000771/","6","0","0.00","0.02","107","[54,54,54,100,100,81,81,54,81,65,81,81]","2026-08-07","Sitelinks, AI overview, Image pack, Short videos, People also ask","informational","Organic"
"尿 夢 占い","10","10","210","10","0.00","https://zexy.net/contents/lovenews/article.php?d=20240213","1","0","0.00","0.33","37","[81,81,100,81,81,81,100,65,65,65,65,65]","2026-07-26","AI overview, Short videos, People also ask","informational","Organic"
"二次会 結婚 式 服装","3","3","210","16","0.00","https://zexy.net/mar/manual/nijikai_kiso/chapter7.html","14","0","0.00","0.93","174","[66,100,81,66,28,44,53,66,81,53,53,44]","2026-08-15","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"新 札 の 入手 方法","4","4","210","19","0.00","https://zexy.net/article/app002502023/","10","0","0.00","0.33","97","[23,36,44,54,67,100,36,54,67,67,67,54]","2026-08-05","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"彼 に","8","8","210","27","0.00","https://zexy.net/contents/lovenews/article.php?d=20241226","2","0","0.00","0.33","109","[65,81,81,100,81,65,65,81,65,81,100,100]","2026-07-26","Sitelinks, Video, Short videos, People also ask","informational","Organic"
"感謝 の 手紙 親","6","6","210","8","0.00","https://zexy.net/article/app000101101/","1","0","0.00","0","80","[8,8,8,8,10,30,100,100,16,12,10,8]","2026-07-15","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"世帯 主 夫婦","1","1","210","17","0.00","https://zexy.net/article/app002006048/","27","0","0.00","0.33","109","[19,19,19,36,100,44,54,24,36,19,15,15]","2026-08-07","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ザ ガーデンプレイス 小林 樓","8","8","210","34","1.46","https://zexy.net/wedding/c_7770089876/","1","0","1.00","0.1","115","[48,48,39,100,2,2,3,2,2,2,2,3]","2026-08-07","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"二宮 結婚 式場","10","10","210","20","0.77","https://zexy.net/wedding/c_7770089535/","1","0","0.00","0.35","51","[100,65,100,100,81,54,81,81,100,81,100,81]","2026-07-21","Image, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"二宮 結婚 式場","6","6","210","20","0.77","https://zexy.net/wedding/kanagawa/st_032290/gardenwedding/","6","0","4.00","0.35","51","[100,65,100,100,81,54,81,81,100,81,100,81]","2026-07-21","Image, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"二宮 結婚 式場","3","3","210","20","0.77","https://zexy.net/wedding/kanagawa/st_032290/","8","0","6.00","0.35","51","[100,65,100,100,81,54,81,81,100,81,100,81]","2026-07-21","Image, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"結婚 式 メッセージ カード 親族","5","5","210","11","0.02","https://zexy.net/article/app000001200/","10","0","0.00","0.04","166","[81,100,81,100,100,66,34,66,66,53,44,66]","2026-06-29","Sitelinks, Short videos, People also ask","informational","Organic"
"男 うざい","8","8","210","20","0.00","https://zexy.net/contents/lovenews/article.php?d=20151217","2","0","0.00","0.33","107","[100,67,82,67,54,54,54,44,44,44,44,44]","2026-08-02","Sitelinks, AI overview, Image, Video Carousel, People also ask","informational","Organic"
"結婚 式 ドレス 子ども","6","6","210","18","0.08","https://zexy.net/mar/manual/guest_dress/kids.html","6","0","0.00","1","218","[81,81,100,66,44,100,44,53,53,44,53,44]","2026-08-13","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"今夜は星が綺麗ですね明日は晴れるかな 意味","6","6","210","26","0.00","https://zexy.net/contents/lovenews/article.php?d=20231108","6","0","0.00","0","107","[0,0,0,0,0,0,0,0,0,0,100,45]","2026-07-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 式 軽井沢","7","7","210","28","1.86","https://zexy.net/wedding/nagano/a_0305/","6","0","11.00","0.37","134","[81,100,100,81,54,100,81,81,81,100,81,100]","2026-06-25","Video, Short videos, Local pack, Twitter","commercial","Organic"
"結婚 式 謝辞 親","9","9","210","16","0.00","https://zexy.net/article/app000100861/","5","0","0.00","0.33","20","[54,82,100,100,82,36,54,44,28,54,44,18]","2026-07-20","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"結婚 式 謝辞 親","1","1","210","16","0.00","https://zexy.net/contents/oya/kiso/shaji.html","27","0","0.00","0.33","20","[54,82,100,100,82,36,54,44,28,54,44,18]","2026-07-20","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"免許 証 旧姓","3","3","210","27","0.00","https://zexy.net/article/app002006017/","14","0","0.00","0.33","108","[100,81,65,81,65,81,65,81,65,65,65,65]","2026-07-24","Video, Short videos, People also ask","informational","Organic"
"妊娠 しま した","8","8","210","17","0.00","https://zexybaby.zexy.net/","6","0","0.00","0.33","20","[19,24,15,15,15,15,44,100,36,19,19,24]","2026-07-24","AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 式 お金 いくら","8","8","210","19","0.34","https://zexy.net/mar/manual/guest_gosyugi/chapter1.html","5","0","1.00","0.09","113","[34,66,81,66,53,53,66,81,66,66,100,81]","2026-08-02","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"女性 と の ライン","5","5","210","19","1.71","https://zexy.net/contents/lovenews/article.php?d=20211108","8","0","13.00","0.03","125","[100,100,81,81,100,81,100,65,81,81,81,81]","2026-07-20","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"セカンド マリッジ リング 安い","4","4","210","14","0.64","https://zexy.net/article/app002509019/","10","0","6.00","1","172","[54,65,65,54,81,81,81,100,100,100,81,81]","2026-08-12","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 式 シーズン","2","2","210","20","0.64","https://zexy.net/mar/manual/intro/01.html","14","0","8.00","0.16","111","[53,53,81,100,81,53,53,44,53,53,66,53]","2026-08-12","AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"美 の 教会","6","6","210","24","2.29","https://zexy.net/wedding/c_7770081289/imageGallery/party/","1","0","2.00","0.27","136","[66,66,66,100,66,53,53,53,66,66,53,44]","2026-08-08","Image, Image pack, Video, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"結婚 式 招待 状 返信 ハガキ 書き方","1","1","210","14","0.00","https://zexy.net/mar/manual/guest_hagaki/","27","0","0.00","0.01","133","[53,66,81,66,44,53,66,53,100,81,66,53]","2026-08-14","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"招待 状 返事","1","1","210","24","0.00","https://zexy.net/mar/manual/guest_hagaki/","98","0","0.00","0.02","126","[81,81,100,66,53,53,66,66,66,53,34,34]","2026-08-08","Image, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"好き な 人 会話 話題","3","3","210","18","0.00","https://zexy.net/contents/lovenews/article.php?d=20240918","10","0","0.00","0.33","131","[53,81,44,53,81,100,66,81,53,66,53,66]","2026-07-16","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"友達 が 泣い てる 夢","4","4","210","14","0.00","https://zexy.net/contents/lovenews/article.php?d=20250220","10","0","0.00","0.33","95","[100,100,100,100,81,81,100,81,81,65,65,65]","2026-07-30","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"顔合わせ お 店 カジュアル","10","10","210","20","0.20","https://zexy.net/article/app000002231/","1","0","0.00","0.05","109","[66,53,66,66,81,53,100,53,66,53,53,44]","2026-08-09","AI overview, Video, Short videos, People also ask","informational","Organic"
"顔合わせ お 店 カジュアル","1","1","210","20","0.20","https://zexy.net/article/app002209007/","98","0","19.00","0.05","109","[66,53,66,66,81,53,100,53,66,53,53,44]","2026-08-09","AI overview, Video, Short videos, People also ask","informational","Organic"
