"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"新潟 飲み屋 おすすめ","9","9","90","32","0.09","https://dressy.pla-cole.wedding/niigata-izakaya/","2","0","0.00","0.16","139","[44,3,34,81,6,100,3,16,3,3,28,6]","2026-07-19","Image, Video, Short videos, Local pack","commercial","Organic"
"小阪 由佳 結婚","10","10","320","28","0.00","https://dressy.pla-cole.wedding/kosaka-yuka-tochihara-rakuto/4/","2","0","0.00","0.33","94","[10,100,55,8,16,82,44,30,30,82,8,10]","2026-06-26","Instant answer, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"アイドラ 悠 結婚","5","5","50","22","0.00","https://dressy.pla-cole.wedding/yu-fujiikaren/","2","0","0.00","0.33","106","[18,29,100,6,100,29,6,18,6,6,6,6]","2026-07-13","Image, Image pack, Short videos, People also ask","informational","Organic"
"避暑 地 デート","7","7","70","23","0.00","https://dressy.pla-cole.wedding/kanagawa-hisyochi-date/","2","0","0.00","0.05","115","[19,100,2,0,0,0,2,2,2,7,2,2]","2026-08-05","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"宮崎 子宝 神社","9","9","110","15","0.00","https://dressy.pla-cole.wedding/miyazaki-anzankigan/2/","2","0","0.00","0.01","126","[43,43,43,67,43,67,100,52,43,52,43,43]","2026-08-11","AI overview, Image, Video, Short videos, People also ask, Twitter","informational","Organic"
"愛知 県 方言 一覧","10","10","390","15","0.00","https://dressy.pla-cole.wedding/aichi-hougen/4/","2","0","0.00","0.33","103","[17,26,26,48,100,39,26,32,48,39,32,32]","2026-07-05","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"福岡 県 縁切り 神社","5","5","70","17","0.00","https://dressy.pla-cole.wedding/fukuoka-enkiri-jinjya/","2","0","0.00","0.33","102","[3,6,3,66,3,3,100,3,28,16,9,3]","2026-07-28","Sitelinks, AI overview, Video, Short videos, People also ask, Local pack, Twitter","informational","Organic"
"茨城 駅弁","7","7","90","14","0.00","https://dressy.pla-cole.wedding/ibaraki-ekiben/","2","0","0.00","0.33","108","[100,29,53,65,53,65,53,53,53,82,53,41]","2026-08-02","Sitelinks, Image, Video, Short videos, People also ask, Twitter","commercial","Organic"
"あいのり キャスト","9","9","260","35","0.00","https://dressy.pla-cole.wedding/ainori-wedding/","2","0","0.00","0.33","155","[82,82,100,67,54,67,82,67,82,54,67,54]","2026-08-07","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"スレンダー ライン と は","3","3","50","10","0.00","https://weddingdress.pla-cole.wedding/c/weddingdress/we_slender","2","0","0.00","0.33","98","[4,42,15,4,100,4,27,8,4,4,8,19]","2026-06-26","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"岩本 アナウンサー 結婚","6","6","70","26","0.00","https://dressy.pla-cole.wedding/iwamotonoa/","2","0","0.00","0.33","125","[2,2,2,2,2,100,2,2,2,54,2,2]","2026-06-29","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"青森 市 バレンタイン","7","7","70","10","0.00","https://dressy.pla-cole.wedding/aomori-valentine/","2","0","0.00","0.33","109","[0,0,0,0,0,3,67,100,3,0,18,3]","2026-08-12","Sitelinks, AI overview, Video, Short videos, Twitter","informational","Organic"
"御朱印 帳 宮城","7","7","70","18","0.00","https://dressy.pla-cole.wedding/miyagi-gosyuin/","2","0","0.00","0.33","101","[2,8,3,2,2,2,100,2,2,3,2,5]","2026-07-21","Sitelinks, Image, Video, Short videos, People also ask","informational","Organic"
"キムヨナ 結婚 式","5","5","50","25","0.00","https://dressy.pla-cole.wedding/yunakim-woorimko/","2","0","0.00","0.33","118","[100,5,5,5,19,5,52,81,5,33,5,10]","2026-08-11","Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"仙台 駅 夜 カフェ","10","10","210","31","0.00","https://dressy.pla-cole.wedding/miyagi-night-cafe/","2","0","0.00","0.03","122","[100,100,100,100,100,81,65,54,65,65,81,65]","2026-08-03","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","transactional","Organic"
"富山 涼しい ところ","9","9","110","18","0.00","https://dressy.pla-cole.wedding/toyama-hisyochi/","2","0","0.00","0.33","109","[1,100,36,1,1,0,0,2,0,1,1,3]","2026-06-28","AI overview, Video, Short videos, People also ask","informational","Organic"
"でっぱり ん 彼氏","8","8","110","25","0.00","https://dressy.pla-cole.wedding/depparin_ainori/4/","2","0","0.00","0.33","109","[6,10,7,10,7,1,12,1,4,15,100,1]","2026-07-31","Sitelinks, AI overview, Image pack, Short videos, People also ask","informational","Organic"
"パール シャワー","8","8","90","16","0.00","https://weddingdress.pla-cole.wedding/c/original/original_accessory/primavera/PV-COER-10","2","0","0.00","0.43","221","[100,82,82,82,82,100,100,82,100,82,100,82]","2026-08-18","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"ドレス メガネ","6","6","90","13","0.00","https://dressy.pla-cole.wedding/wedding-glasses/","2","0","0.00","0.01","166","[3,66,6,22,16,6,81,6,3,34,100,3]","2026-08-03","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"チェジュ 島 英語","8","8","170","33","0.00","https://dressy.pla-cole.wedding/jeju-island/2/","2","0","0.00","0.33","0","[36,36,28,100,54,67,54,36,23,23,28,36]","2026-06-25","Sitelinks, AI overview, Instant answer, Video, Short videos, People also ask","informational","Organic"
"森川 葵 太もも","8","8","70","25","0.00","https://dressy.pla-cole.wedding/morikawa-aoi/","2","0","0.00","0.33","114","[100,2,2,2,2,3,3,3,5,3,12,8]","2026-08-01","AI overview, Image pack, Video, Short videos","informational, transactional","Organic"
"ウェディング ヘア シニヨン","9","9","110","24","0.00","https://dressy.pla-cole.wedding/hanayome-hair-chignon/","2","0","0.00","0.16","192","[65,53,65,65,82,53,65,65,82,65,100,65]","2026-08-18","Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"ドレス 通販 サイト","9","9","70","45","0.38","https://weddingdress.pla-cole.wedding/","2","0","0.00","1","171","[5,5,100,3,3,54,3,3,10,3,3,3]","2026-07-25","Sitelinks, Image, Short videos, Twitter, Feature_34","commercial","Organic"
"そうめん 新潟","6","6","70","18","0.00","https://dressy.pla-cole.wedding/niigata-somen/","2","0","0.00","0.05","114","[53,66,100,3,3,3,3,3,3,22,3,3]","2026-07-06","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"大晦日 イベント 大阪","10","10","260","19","0.00","https://dressy.pla-cole.wedding/osaka-count-down-event/","2","0","0.00","0.33","106","[0,0,1,2,4,13,100,1,0,0,0,0]","2026-07-09","AI overview, Video, Short videos, People also ask","informational","Organic"
"陸上 自衛隊 儀礼 服","10","10","140","25","0.00","https://dressy.pla-cole.wedding/self-defense-official/","1","0","0.00","0.33","128","[53,82,65,53,53,100,65,82,82,100,82,100]","2026-08-12","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"山口 県 流し そうめん","8","8","170","28","0.00","https://dressy.pla-cole.wedding/yamaguchi-nagashisomen/","1","0","0.00","0.33","173","[100,82,12,1,1,1,1,1,2,5,19,30]","2026-08-06","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Knowledge panel, Twitter","informational","Organic"
"おみくじ 種類 多い 神社","7","7","50","26","0.00","https://dressy.pla-cole.wedding/omikuji-kyou/","1","0","0.00","0.33","102","[6,3,22,3,3,3,22,100,6,6,9,3]","2026-07-02","Sitelinks, AI overview, Image pack, Short videos, People also ask","informational","Organic"
"りゅう ち ぇ る ぺこ 結婚 式","10","10","390","33","0.00","https://dressy.pla-cole.wedding/ryuchel-peco-wedding/","1","0","0.00","0.33","128","[54,100,67,54,67,67,36,54,36,44,44,44]","2026-06-26","Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"ベル ディズニー ドレス","7","7","50","26","0.00","https://dressy.pla-cole.wedding/belle-dress/","1","0","0.00","0.89","219","[52,100,5,33,33,5,5,19,5,5,19,5]","2026-08-16","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"プー さん ドレス","10","10","210","12","0.00","https://dressy.pla-cole.wedding/pooh-weddingdress-2025/","1","0","0.00","0.33","147","[35,35,35,35,100,54,35,35,35,44,35,44]","2026-07-18","Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"さいたま 市 クリスマス ケーキ","9","9","50","19","0.00","https://dressy.pla-cole.wedding/saitama-xmas-cake/","1","0","0.00","0.33","91","[0,3,0,3,34,44,100,3,0,3,0,9]","2026-07-02","Short videos, Local pack, Twitter","commercial","Organic"
"茨城 県 花屋","8","8","50","25","0.67","https://dressy.pla-cole.wedding/ibaraki-flower-shop/","1","0","0.00","0.27","138","[24,6,6,12,24,82,6,6,65,6,100,24]","2026-08-09","Video, Short videos, Local pack, Twitter","commercial","Organic"
"窪 塚 洋介 の 妻","8","8","70","34","0.00","https://dressy.pla-cole.wedding/pinky-yosukekubozuka/","1","0","0.00","0","118","[7,2,2,2,2,36,5,2,2,100,2,2]","2026-07-28","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"夫婦 の 危機 必ず ある","10","10","210","16","0.34","https://dressy.pla-cole.wedding/fuufu-kiki/","1","0","0.00","0.04","109","[66,66,81,100,81,66,81,66,53,66,53,53]","2026-07-30","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ピタヤボウル アサイー ボウル 違い","9","9","140","23","0.00","https://dressy.pla-cole.wedding/kanagawa-pitayabowl/3/","1","0","0.00","0.33","101","[100,100,53,28,22,28,22,22,44,44,44,28]","2026-08-06","AI overview, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"新潟 市 婚姻 届","5","5","170","23","0.00","https://dressy.pla-cole.wedding/niigata-marriage-registration/","1","0","0.00","0.33","108","[81,100,67,81,81,81,52,81,81,67,52,81]","2026-07-18","AI overview, Video, Short videos, People also ask","informational, transactional","Organic"
"magnoria","9","9","140","22","0.00","https://weddingdress.pla-cole.wedding/c/ring/engage-ring/YR-COEN-1","1","0","0.00","0.33","86400","[52,67,52,52,81,67,67,67,43,81,100,67]","2026-07-15","Sitelinks, AI overview, Image pack, Video, People also ask, Knowledge panel, Twitter","informational","Organic"
"は ん にゃ 結婚","9","9","170","32","0.00","https://dressy.pla-cole.wedding/satoshikanada-marriage/2/","1","0","0.00","0.33","127","[100,20,7,2,2,13,5,3,2,1,2,1]","2026-08-14","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"名 駅 モーニング おすすめ","10","10","320","24","0.00","https://dressy.pla-cole.wedding/nagoya-morning-cafe/","1","0","0.00","0.02","135","[19,19,19,24,12,29,44,67,67,67,100,82]","2026-07-28","Sitelinks, Video, Short videos, Local pack, Related searches, Twitter","commercial","Organic"
"キヨコハタ 新作","3","3","90","-1","0.00","https://dressy.pla-cole.wedding/kiyokohata-2026collection/","1","0","0.00","0.02","168","[12,1,19,1,1,3,1,100,1,1,1,1]","2026-07-18","Sitelinks, Image, Video, Video Carousel, Short videos","navigational","Organic"
"三重 県 カウントダウン","7","7","50","14","0.00","https://dressy.pla-cole.wedding/mie-toshikosi-countdown/3/","1","0","0.00","0","107","[0,2,0,8,2,8,2,100,2,0,0,0]","2026-08-15","AI overview, Video, Short videos","informational","Organic"
"大阪 神社 指輪","5","5","140","20","0.00","https://dressy.pla-cole.wedding/osaka-samuharajinja/","1","0","0.00","0.33","89","[33,52,67,81,52,52,100,81,67,43,43,43]","2026-08-01","Sitelinks, Video, Video Carousel, Short videos, People also ask, Knowledge panel, Twitter","informational","Organic"
"神谷 浩史 嫁","10","10","210","35","0.00","https://dressy.pla-cole.wedding/kamiyahiroshi-aizawarina/","1","0","0.00","0.33","118","[81,100,81,53,53,53,53,66,66,44,53,53]","2026-08-11","Sitelinks, AI overview, Image, Image pack, Video, People also ask","informational","Organic"
"バチェラー 5","9","9","320","30","1.04","https://dressy.pla-cole.wedding/bachelor-japan-wedding/","1","0","1.00","0.01","108","[0,0,1,0,1,1,1,1,5,5,25,100]","2026-08-08","AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"安産 祈願 奈良","9","9","590","25","0.00","https://dressy.pla-cole.wedding/nara-anzankigan/","1","0","0.00","0.33","101","[82,67,82,82,82,100,82,100,67,67,67,82]","2026-07-19","Sitelinks, AI overview, Video, Short videos, People also ask, Local pack, Twitter","navigational","Organic"
"桜井 美 悠 結婚","7","7","140","25","0.00","https://dressy.pla-cole.wedding/gishi-sakuraimiyu/","1","0","0.00","0.33","105","[81,67,81,67,100,81,43,52,33,24,81,43]","2026-07-15","AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"ウェディング ケーキ ジブリ","9","9","170","12","0.00","https://dressy.pla-cole.wedding/jiburicake/","1","0","0.00","0.33","174","[82,30,24,100,1,1,6,5,1,1,1,2]","2026-07-12","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel","informational","Organic"
"永平寺 お守り 種類","7","7","320","21","0.00","https://dressy.pla-cole.wedding/fukui-omamori/3/","1","0","0.00","0.33","100","[100,67,81,67,81,81,44,54,35,44,44,44]","2026-07-04","Sitelinks, AI overview, Image, Image pack, Short videos, People also ask","informational","Organic"
"ジャニーズ west 熱愛","6","6","50","26","0.00","https://dressy.pla-cole.wedding/west-member-mariage/","1","0","0.00","0.33","97","[100,6,6,2,2,2,2,2,2,4,15,2]","2026-08-01","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"セーラームーン 結婚","6","6","210","26","0.00","https://dressy.pla-cole.wedding/sailormoon-weddingdress/","1","0","0.00","0.33","166","[100,100,100,65,81,65,65,81,42,81,54,100]","2026-06-28","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"メッセージ ウォール","9","9","110","14","0.00","https://dressy.pla-cole.wedding/messagewall/","1","0","0.00","0.04","160","[65,53,65,65,53,41,65,41,65,53,82,100]","2026-08-15","Sitelinks, AI overview, Image, Image pack, Video, People also ask","informational","Organic"
"山崎 はるか 結婚","7","7","140","29","0.00","https://dressy.pla-cole.wedding/yamazakiharuka-shin/4/","1","0","0.00","0.33","85","[35,54,42,81,65,54,100,42,42,65,54,42]","2026-07-21","AI overview, Image, Image pack, Video, Video Carousel, People also ask","informational","Organic"
"山崎 はるか 結婚","8","8","140","29","0.00","https://dressy.pla-cole.wedding/yamazakiharuka-shin/4/","1","0","0.00","0.33","85","[35,54,42,81,65,54,100,42,42,65,54,42]","2026-07-21","AI overview, Image, Image pack, Video, Video Carousel, People also ask","informational","Organic"
"youtube カップル","4","4","260","40","0.00","https://dressy.pla-cole.wedding/couple-youtuber/","1","0","0.00","0.33","292","[54,54,67,54,54,44,44,44,54,35,44,100]","2026-06-27","Sitelinks, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"加藤 茶 結婚 式","7","4","170","33","0.00","https://dressy.pla-cole.wedding/katocha-ayana/","1","0","0.00","0.33","130","[15,100,54,24,19,12,36,12,24,19,15,24]","2026-08-18","AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"長崎 舞台 アニメ","10","10","140","14","0.00","https://dressy.pla-cole.wedding/nagasaki-seichi-junrei/","1","0","0.00","0.33","164","[52,100,81,52,67,43,43,67,52,43,67,52]","2026-08-05","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"スタバ カード 夏","3","3","70","41","0.00","https://dressy.pla-cole.wedding/starbucks-cards-2022/","1","0","0.00","0.1","170","[100,42,81,4,8,27,4,8,4,4,8,4]","2026-06-25","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"かっこいい カプセル ホテル","7","7","210","28","0.00","https://dressy.pla-cole.wedding/osyare-hotel/","1","0","0.00","0.04","138","[100,100,100,81,44,44,53,44,81,44,22,53]","2026-08-02","AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Hotels pack, Twitter","informational","Organic"
"クリスマス ケーキ 山形 市","10","10","170","16","0.00","https://dressy.pla-cole.wedding/yamagata-xmas-cake/","1","0","0.00","0","102","[1,0,0,1,11,100,100,1,1,1,1,0]","2026-07-15","Sitelinks, Image pack, Video, Short videos, Local pack, Twitter","commercial","Organic"
"岡山 アフタヌーン ティー ホテル","3","3","110","28","0.00","https://dressy.pla-cole.wedding/okayama-afternoontea/","1","0","0.00","0.33","103","[82,65,53,41,53,65,100,100,65,65,41,41]","2026-08-16","Image, Video, Short videos, Knowledge panel, Twitter","informational","Organic"
"大和 市 母子 手帳 デザイン","3","3","110","20","0.00","https://dressy.pla-cole.wedding/kanagawa-boshitechou/2/","1","0","0.00","0.33","98","[29,53,82,53,53,65,82,53,82,100,82,53]","2026-07-08","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"秋田 市 顔合わせ","10","10","140","15","0.00","https://dressy.pla-cole.wedding/akita-kaoawase-plan/","1","0","0.00","0.06","112","[24,1,12,1,100,1,30,1,1,3,1,1]","2026-08-04","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"兵庫 出身 プロ 野球 選手","6","6","140","12","0.00","https://dressy.pla-cole.wedding/hyogo-athlete/","1","0","0.00","0.33","113","[65,100,100,54,42,54,27,35,27,42,54,65]","2026-06-30","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"結婚 式 途中 退席","8","8","210","14","0.00","https://dressy.pla-cole.wedding/wedding-leave-guest/2/","1","0","0.00","0.33","108","[67,54,67,100,82,44,44,54,67,54,54,36]","2026-08-17","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"そうめん 兵庫 県","6","6","260","36","0.00","https://dressy.pla-cole.wedding/hyogo-nagashisomen/","1","0","0.00","0.16","130","[100,81,66,29,19,19,15,15,15,24,66,54]","2026-08-06","Sitelinks, AI overview, Video, Short videos, People also ask, Local pack, Twitter","navigational","Organic"
"ジャスミン アレン 結婚","10","10","90","30","0.00","https://dressy.pla-cole.wedding/tensai-terebikun/","1","0","0.00","0.33","66200","[35,42,42,42,54,27,19,27,15,100,35,19]","2026-07-17","Sitelinks, Video, Short videos, People also ask, Twitter","informational","Organic"
"埼玉 流し そうめん","6","6","480","23","0.00","https://dressy.pla-cole.wedding/saitama-nagashisomen/","1","0","0.00","0.33","175","[100,84,21,4,1,1,1,1,3,11,31,38]","2026-08-07","Sitelinks, AI overview, Video, Short videos, People also ask, Knowledge panel, Related searches, Twitter","informational","Organic"
"たかし 結婚","4","4","260","30","0.00","https://dressy.pla-cole.wedding/lazy-lie-crazy-takashi/","1","0","0.00","0.33","102","[66,44,100,54,44,44,36,44,36,29,19,44]","2026-07-08","AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"ラブトランジット2 もも 結婚","10","10","260","23","0.00","https://dressy.pla-cole.wedding/lovetransit-momo-masaya/4/","1","0","0.00","0","99","[0,0,0,0,0,0,0,0,0,0,0,100]","2026-08-07","AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"愛知 涼しい 場所","9","9","50","24","0.00","https://dressy.pla-cole.wedding/aichi-hisyochi/","1","0","0.00","0.02","155","[52,67,100,5,5,5,0,10,5,5,43,5]","2026-08-07","AI overview, Video, Short videos, People also ask, Local pack","informational","Organic"
"有名 盆踊り","8","8","210","29","0.00","https://dressy.pla-cole.wedding/zenkoku-bonodori/","1","0","0.00","0.33","108","[82,100,29,19,24,12,10,10,12,15,24,29]","2026-07-21","AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"女優 出産","9","9","170","21","0.00","https://dressy.pla-cole.wedding/shussan-geinou/","1","0","0.00","0.33","154","[67,67,67,100,52,52,81,100,81,67,52,100]","2026-06-30","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"鳥取 駅 弁当","3","3","90","22","0.00","https://dressy.pla-cole.wedding/tottori-ekiben/","1","0","0.00","0.33","106","[45,64,100,100,82,100,64,64,64,100,82,100]","2026-06-30","Sitelinks, Video, Short videos, People also ask, Knowledge panel, Twitter","informational","Organic"
"テラス ハウス 2016","8","8","110","41","0.00","https://dressy.pla-cole.wedding/terrace-house-married-cast/","1","0","0.00","0.33","107","[79,79,64,64,100,79,79,64,64,100,64,50]","2026-08-09","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"大分 方言 一覧","9","9","210","7","0.00","https://dressy.pla-cole.wedding/oita-hougen/","1","0","0.00","0.33","103","[23,36,54,100,67,54,54,67,54,54,54,54]","2026-08-07","AI overview, Video, Short videos, People also ask","informational","Organic"
"国際 結婚 芸能人","10","10","140","17","0.00","https://dressy.pla-cole.wedding/emikakamieda-marriage/","1","0","0.00","0","20","[100,100,100,100,82,65,82,82,100,65,100,53]","2026-07-22","AI overview, Image, Short videos, People also ask","informational","Organic"
"東京 都 結婚 式場","9","9","140","29","1.10","https://pla-cole.wedding/halls/prefectures/13","1","0","1.00","0.71","107","[82,82,100,100,65,82,82,100,82,82,65,82]","2026-07-11","Image, Short videos, People also ask, Local pack","commercial","Organic"
"exile 結婚 し てる 人","5","5","140","34","0.00","https://dressy.pla-cole.wedding/exile/6/","1","0","0.00","0.33","107","[27,35,54,65,35,54,54,54,54,81,100,54]","2026-07-19","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"ディズニー ドレス アリエル","10","10","210","26","0.00","https://dressy.pla-cole.wedding/ariel-dress-2/","1","0","0.00","0.66","268","[81,81,81,100,66,53,53,44,53,53,66,53]","2026-08-05","Sitelinks, Image, Image pack, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"名古屋 避暑 地","10","10","210","22","0.00","https://dressy.pla-cole.wedding/aichi-hisyochi/","1","0","0.00","0.01","136","[39,100,72,21,3,1,1,1,1,2,3,14]","2026-07-04","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"岡山 弁当 おすすめ","10","10","70","30","0.00","https://dressy.pla-cole.wedding/okayama-ekiben/","1","0","0.00","0.05","111","[100,2,2,3,2,2,2,2,12,2,2,2]","2026-07-21","Video, Short videos, Local pack, Twitter","commercial","Organic"
"嫁 が 可愛い","8","8","210","27","0.00","https://dressy.pla-cole.wedding/cute-wife/","1","0","0.00","0.33","134","[100,100,100,65,65,65,81,81,54,54,65,65]","2026-06-28","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"秋元 才 加 結婚 子供","9","9","260","24","0.00","https://dressy.pla-cole.wedding/akimoto-sayaka/4/","1","0","0.00","0","109","[82,100,36,24,29,15,24,19,19,15,54,36]","2026-08-15","Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"沖縄 花屋 安い","10","10","140","10","0.00","https://dressy.pla-cole.wedding/okinawa-flower-shop/","1","0","0.00","0.28","108","[52,52,67,67,52,52,52,67,100,43,100,43]","2026-07-31","Sitelinks, Image, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"バレー 選手 結婚","10","10","210","28","0.00","https://dressy.pla-cole.wedding/volleyball-player/2/","1","0","0.00","0.33","4140000","[100,44,54,36,15,15,15,7,7,29,66,36]","2026-08-18","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"西野 カナ 結婚 式 ソング","9","9","390","15","0.00","https://dressy.pla-cole.wedding/nishino-kana-wedding-bgm-2/","1","0","0.00","0.33","109","[19,24,24,30,24,30,36,36,55,55,67,100]","2026-08-09","AI overview, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"八戸 紫陽花","6","6","90","31","0.00","https://dressy.pla-cole.wedding/aomori-azisai/","1","0","0.00","0.33","126","[44,100,2,2,2,2,2,5,3,2,2,2]","2026-06-27","AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Knowledge panel, Twitter","informational","Organic"
"野口 啓代 結婚","10","10","320","31","0.00","https://dressy.pla-cole.wedding/noguchiakiyo-narasakitomoa/4/","1","0","0.00","0.33","110","[17,26,48,17,21,32,100,11,26,17,59,9]","2026-07-20","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"ドレシー","6","6","140","48","0.00","https://weddingdress.pla-cole.wedding/my/top","1","0","0.00","0.01","0","[82,65,65,100,100,82,65,100,82,82,82,65]","2026-07-12","Sitelinks, Video, Short videos, People also ask, Knowledge panel","navigational","Organic"
"女優 葵 結婚","10","10","140","22","0.00","https://dressy.pla-cole.wedding/ihara-aoi-kekkon/","1","0","0.00","0.33","127","[81,67,100,100,67,52,52,24,43,43,67,33]","2026-08-17","Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"バック ナンバー 結婚 式","10","10","390","9","0.00","https://dressy.pla-cole.wedding/back-number-wedding-bgm/","1","0","0.00","0.33","39","[100,81,100,100,100,100,100,81,100,67,67,67]","2026-07-17","AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"長谷部 誠 妻","10","10","170","23","0.00","https://dressy.pla-cole.wedding/arisa-sato/","1","0","0.00","0.33","107","[53,81,53,34,66,53,34,28,28,28,44,100]","2026-07-16","AI overview, Image, Image pack, Video, Short videos","informational","Organic"
"三倉 茉奈 佳奈 結婚","8","8","70","30","0.00","https://dressy.pla-cole.wedding/manakana-mikuranana/","1","0","0.00","0.33","18","[3,53,81,3,100,12,3,6,6,9,3,6]","2026-07-20","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"iconiq 伊藤 ゆみ","9","9","140","28","0.00","https://dressy.pla-cole.wedding/ito-yumi-iconiq/4/","1","0","0.00","0.33","104","[23,23,23,18,18,13,44,28,67,100,100,13]","2026-07-29","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel","informational, transactional","Organic"
"ベーグル おしゃれ","10","10","210","29","0.00","https://dressy.pla-cole.wedding/zenkoku-bagel-store/2/","1","0","0.00","0.18","198","[100,81,100,81,65,54,65,81,81,65,65,81]","2026-07-20","Sitelinks, Image pack, Video, Short videos, People also ask","informational","Organic"
"クラブ ハウス セフィロト","10","10","480","27","1.10","https://pla-cole.wedding/halls/prefectures/33/3442","1","0","1.00","0.12","114","[30,37,68,77,100,25,11,13,16,20,20,16]","2026-07-03","Sitelinks, Image, Video, Short videos, People also ask, Knowledge panel, Twitter","navigational","Organic"
"ブライダル シューズ ジミー チュウ","3","3","70","19","1.45","https://dressy.pla-cole.wedding/jimmy-choo-bridal-shoes/","1","0","1.00","0.99","152","[19,100,2,2,2,2,2,5,5,3,2,2]","2026-07-03","Sitelinks, Image, Short videos, People also ask, Feature_34","commercial","Organic"
"山縣 亮太 彼女","9","9","140","15","0.00","https://dressy.pla-cole.wedding/rikujou_marriage/","1","0","0.00","0.33","51","[13,28,28,67,23,13,100,54,36,54,13,18]","2026-07-18","Image pack, Short videos, People also ask","informational","Organic"
"鹿児島 市 婚姻 届","5","5","140","18","0.00","https://dressy.pla-cole.wedding/kagoshima-konintodoke/2/","1","0","0.00","0.33","109","[100,52,81,67,81,81,67,67,52,43,52,52]","2026-08-11","Short videos, People also ask","informational","Organic"
"いじくり こんにゃく","9","9","210","13","0.00","https://dressy.pla-cole.wedding/fukushima-hougen/3/","1","0","0.00","0.33","173","[66,66,53,66,53,100,53,53,66,53,53,53]","2026-07-20","AI overview, Video, Short videos, People also ask","informational","Organic"
"大阪 節分 祭","9","9","70","13","0.00","https://dressy.pla-cole.wedding/osaka-setsubun/","1","0","0.00","0","49","[0,2,12,2,2,24,100,2,2,0,2,0]","2026-07-20","Short videos, People also ask","informational","Organic"
