"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"一人 不安","46","46","170","12","0.20","https://life.saisoncard.co.jp/post/c3109/","0","0","0.00","0.12","129","[100,81,65,54,54,54,65,42,54,54,42,54]","2026-08-06","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"耳 抜け ない","91","91","390","12","0.00","https://life.saisoncard.co.jp/post/c896/","0","0","0.00","0.33","106","[100,100,81,67,67,67,54,67,81,67,81,67]","2026-08-09","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"フケ を 治す に は","36","36","50","14","0.10","https://life.saisoncard.co.jp/post/c971/","0","0","0.00","0.97","123","[28,3,22,100,3,6,6,3,3,3,3,9]","2026-08-13","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"老後 に 家 を 買う","29","29","140","11","0.43","https://life.saisoncard.co.jp/post/c2337/","0","0","0.00","0.17","132","[82,1,12,1,3,3,1,1,10,100,1,1]","2026-08-06","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"年金 暮らし で 固定 資産 税 が 払え ない","43","43","320","10","0.00","https://life.saisoncard.co.jp/money/post/fd38/","0","0","0.00","0.33","107","[54,67,81,54,54,54,54,54,54,100,81,44]","2026-07-25","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"七五三 早生まれ 女の子 7 歳","45","45","110","12","0.00","https://life.saisoncard.co.jp/post/c1419/","0","0","0.00","0.22","150","[43,33,52,81,100,100,24,43,33,33,33,24]","2026-07-11","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ミネラル 食品 おすすめ","44","44","170","17","0.27","https://life.saisoncard.co.jp/post/c445/","0","0","0.00","0.96","149","[81,100,81,53,34,44,34,22,28,28,53,53]","2026-08-07","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"蜂の巣 作り 始め","44","44","4400","19","0.98","https://life.saisoncard.co.jp/post/c1827/","0","0","0.00","0.29","111","[55,36,24,16,10,7,1,1,1,2,55,100]","2026-07-06","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"水道 光熱 費 相場","66","66","70","16","0.00","https://life.saisoncard.co.jp/post/c1330/","0","0","0.00","0.03","105","[2,7,2,2,100,2,2,5,2,2,2,8]","2026-08-02","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"オゾン 発生 器 デメリット","1","1","390","12","0.12","https://life.saisoncard.co.jp/post/c746/","0","0","0.00","0.14","20","[82,67,54,67,100,44,44,36,36,36,54,67]","2026-07-18","Sitelinks, AI overview, Short videos, People also ask","informational","SERP Feature"
"充電 途中 で 止まる","48","48","590","26","0.09","https://life.saisoncard.co.jp/post/c274/","0","0","0.00","0.04","113","[100,100,100,100,82,67,67,67,54,54,67,82]","2026-07-06","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"喪中 お 寺参り","34","34","140","14","0.03","https://life.saisoncard.co.jp/post/c1540/","0","0","0.00","0.05","123","[19,10,15,23,23,100,67,23,19,19,23,19]","2026-08-03","AI overview, Video, Short videos, People also ask","informational","Organic"
"マイ ナンバーカード 申請 写真","36","36","1300","36","0.11","https://life.saisoncard.co.jp/post/c761/","0","0","0.00","0.02","107","[37,42,67,67,79,100,67,67,54,67,42,37]","2026-07-14","AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"ウォシュレット 便座 取り付け","13","13","170","22","0.57","https://life.saisoncard.co.jp/post/c1335/","0","0","0.00","0.44","181","[81,81,67,67,67,100,81,67,81,67,81,67]","2026-07-31","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"秋 の 剪定","85","85","70","7","0.00","https://life.saisoncard.co.jp/culture/gardening/","0","0","0.00","0.33","121","[3,13,28,54,100,3,3,3,3,3,5,3]","2026-07-30","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"北西 玄関 家相","29","29","140","7","0.00","https://life.saisoncard.co.jp/post/c708/","0","0","0.00","0.33","100","[65,82,82,100,100,82,82,100,100,82,82,65]","2026-08-18","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"神棚 に 置く もの","20","20","90","17","0.00","https://life.saisoncard.co.jp/post/c2012/","0","0","0.00","0.52","127","[2,2,2,8,100,24,8,2,19,3,12,8]","2026-07-14","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"梅酒 作り方 ウォッカ","15","15","70","11","0.00","https://life.saisoncard.co.jp/post/c1477/","0","0","0.00","0.33","107","[3,2,3,2,2,2,2,2,2,3,100,24]","2026-08-01","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask","commercial","Organic"
"ハムスター キンクマ 寿命","16","16","170","15","0.00","https://life.saisoncard.co.jp/post/c1519/","0","0","0.00","0","107","[100,100,100,82,100,100,100,82,100,100,82,82]","2026-08-25","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"住宅 ローン 手付 金","27","27","590","11","1.16","https://life.saisoncard.co.jp/property/post/c738/","0","0","0.00","0.09","121","[100,82,100,100,82,67,67,82,82,82,54,54]","2026-07-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"完 食 おすすめ","28","28","110","26","0.00","https://life.saisoncard.co.jp/post/utr0022/","0","0","0.00","0.4","114","[29,4,3,1,29,1,1,1,3,1,19,100]","2026-07-12","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"楽天 証券 金 積立 手数料","8","8","110","40","0.41","https://life.saisoncard.co.jp/money/post/kwp0010/","0","0","0.00","0.07","109","[35,35,65,81,42,54,100,54,35,19,19,19]","2026-08-03","AI overview, Short videos, People also ask","informational","Organic"
"iphone を 売る 前 に する こと","55","55","140","31","0.02","https://life.saisoncard.co.jp/post/c1215/","0","0","0.00","0.34","105","[43,33,52,100,81,52,67,52,100,67,67,52]","2026-08-12","Sitelinks, Video, Short videos, People also ask","informational","Organic"
"出産 費用 医療 控除","21","21","70","22","0.00","https://life.saisoncard.co.jp/post/b2-47/","0","0","0.00","0","109","[10,67,67,100,67,5,5,5,10,5,5,33]","2026-08-03","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"トイレ 流れ なくなっ た","15","15","140","13","4.41","https://life.saisoncard.co.jp/post/c491/","0","0","0.00","0.67","131","[100,100,82,82,65,82,82,82,65,65,53,65]","2026-08-17","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"産休 手続き","53","53","590","26","0.01","https://life.saisoncard.co.jp/post/b12-53/","0","0","0.00","0.02","111","[100,100,100,100,82,82,100,67,82,82,82,82]","2026-07-29","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"円 安 基準","66","66","110","33","0.00","https://life.saisoncard.co.jp/money/post/c1206/","0","0","0.00","0.01","134","[53,53,53,100,82,65,82,100,65,53,53,82]","2026-08-05","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"パスワード を 忘れ た 方 は こちら","29","29","110","40","0.63","https://life.saisoncard.co.jp/post/c276/","0","0","0.00","0.04","106","[52,43,43,43,43,43,100,43,14,33,67,52]","2026-08-12","Video, Video Carousel, Short videos, People also ask","informational, transactional","Organic"
"パスワード を 忘れ た 方 は こちら","65","65","110","40","0.63","https://life.saisoncard.co.jp/post/c225/","0","0","0.00","0.04","106","[52,43,43,43,43,43,100,43,14,33,67,52]","2026-08-12","Video, Video Carousel, Short videos, People also ask","informational, transactional","Organic"
"車 ガソリン 入れ 方","34","34","720","14","0.01","https://life.saisoncard.co.jp/post/c2477/","0","0","0.00","0.06","100","[72,88,100,88,72,59,59,59,72,88,72,72]","2026-07-10","AI overview, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"介護 タクシー 料金 高い","25","25","390","12","0.04","https://life.saisoncard.co.jp/money/post/r92/","0","0","0.00","0.03","116","[81,100,100,100,67,67,81,67,81,67,67,67]","2026-08-10","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"10 月 運勢 生年 月 日","29","29","70","13","0.00","https://life.saisoncard.co.jp/post/saki56/","0","0","0.00","0.33","102","[2,2,4,100,67,2,2,2,0,8,0,2]","2026-07-19","AI overview, Video, Short videos, People also ask","informational","Organic"
"食 洗 機 水道 代","34","34","590","14","0.00","https://life.saisoncard.co.jp/post/crc0158/","0","0","0.00","0.33","158","[67,82,82,82,82,82,100,100,100,82,82,67]","2026-07-30","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"妊娠 から 出産 費用","61","61","140","24","0.00","https://life.saisoncard.co.jp/post/b2-45/","0","0","0.00","0.02","107","[81,67,67,67,67,81,100,100,52,52,67,43]","2026-07-09","Featured snippet, Video, Short videos, People also ask","informational","Organic"
"セブン 銀行 預け入れ 手数料 ufj","31","31","110","49","0.00","https://life.saisoncard.co.jp/money/post/c2273/","0","0","0.00","0.33","103","[65,41,65,82,82,53,82,53,65,82,100,100]","2026-08-16","AI overview, Short videos, People also ask","informational","Organic"
"49 日 法要 香典 親","29","29","320","13","0.02","https://life.saisoncard.co.jp/post/c1294/","0","0","0.00","0.05","109","[29,44,44,35,54,67,100,100,81,67,67,67]","2026-08-19","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"spouse wife 違い","24","0","70","22","0.00","https://life.saisoncard.co.jp/post/c131/","0","0","0.00","0.33","95","[5,5,5,5,5,81,100,5,100,52,5,5]","2026-08-30","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"紫外線 防止 メガネ","34","34","260","38","0.07","https://life.saisoncard.co.jp/post/c381/","0","0","0.00","1","202","[100,66,29,24,24,19,24,24,44,54,100,66]","2026-08-14","Sitelinks, Image, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"大根 作用","59","59","70","25","0.00","https://life.saisoncard.co.jp/post/c733/","0","0","0.00","0.33","121","[14,43,33,43,100,10,100,5,5,5,10,5]","2026-07-20","Sitelinks, AI overview, Video, Short videos, People also ask, Popular products","informational","Organic"
"アイロン の 跡 消し方","19","19","90","17","0.00","https://life.saisoncard.co.jp/post/utr0067/","0","0","0.00","0.33","109","[35,100,19,10,2,2,2,2,35,35,2,2]","2026-08-07","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"青色 申告 の 時期","65","65","110","25","0.00","https://life.saisoncard.co.jp/money/post/b4-5/","0","0","0.00","0.07","111","[16,16,22,34,44,53,100,66,34,12,9,16]","2026-08-06","Sitelinks, AI overview, Ads top, Video, Short videos, People also ask, Ads bottom","informational","Organic"
"テザリング でき なくなっ た iphone","17","17","110","24","0.00","https://life.saisoncard.co.jp/post/c256/","0","0","0.00","0.01","103","[36,79,100,79,79,64,100,79,79,79,100,100]","2026-08-12","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ダウン ジャケット サイズ","1","1","110","13","0.00","https://life.saisoncard.co.jp/post/utr0183/","0","0","0.00","0.27","144","[3,3,2,29,19,100,36,2,2,2,2,8]","2026-08-24","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","SERP Feature"
"蟻 駆除 室内 赤ちゃん","28","28","70","15","1.68","https://life.saisoncard.co.jp/post/c2074/","0","0","0.00","0.99","185","[3,3,100,28,3,3,3,3,8,5,8,36]","2026-08-28","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ファミマ エー ティーエム 手数料","14","14","880","59","0.00","https://life.saisoncard.co.jp/money/post/c2273/","0","0","0.00","0.33","330","[59,72,59,59,72,100,88,100,100,100,100,100]","2026-08-28","AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"むくみ 果物","36","36","110","17","0.00","https://life.saisoncard.co.jp/post/c309/","0","0","0.00","0.33","103","[23,100,81,35,2,2,2,8,2,2,2,4]","2026-08-01","AI overview, Short videos, People also ask","informational","Organic"
"アパート 退去 費用","52","52","4400","28","0.10","https://life.saisoncard.co.jp/post/c1260/","0","0","0.00","0.14","122","[82,82,100,82,82,82,100,100,100,100,100,82]","2026-08-28","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 しない けど パートナー","20","20","260","14","0.00","https://life.saisoncard.co.jp/post/innocent14/","0","0","0.00","0","106","[82,100,82,82,67,67,67,67,54,54,54,44]","2026-08-27","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"日焼け の 対処 法","33","33","1300","25","0.01","https://life.saisoncard.co.jp/post/c393/","0","0","0.00","0.11","129","[81,100,100,28,11,2,1,1,3,9,24,67]","2026-07-07","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"玄関 花 の 絵 風水","31","31","90","11","0.00","https://life.saisoncard.co.jp/post/ishida4/","0","0","0.00","0.3","172","[53,65,65,53,65,65,100,53,53,41,41,24]","2026-08-18","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"小説 音読","13","13","210","28","1.44","https://life.saisoncard.co.jp/post/kamio02/","0","0","0.00","0.27","142","[81,81,81,81,81,100,81,100,81,81,100,81]","2026-07-09","Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"ダウン サイズ 測り 方","45","45","50","21","0.00","https://life.saisoncard.co.jp/post/utr0183/","0","0","0.00","0.33","106","[3,3,3,3,100,44,34,3,3,3,3,6]","2026-08-14","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"ダウン サイズ 測り 方","50","50","50","21","0.00","https://life.saisoncard.co.jp/post/utr0183/","0","0","0.00","0.33","106","[3,3,3,3,100,44,34,3,3,3,3,6]","2026-08-14","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"お布施 49 日","49","49","140","22","0.02","https://life.saisoncard.co.jp/post/c1293/","0","0","0.00","0.03","131","[65,65,53,65,82,82,82,100,100,100,65,65]","2026-08-19","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"亡くなっ た 犬 の 気持ち を 知り たい","23","23","320","14","0.31","https://life.saisoncard.co.jp/post/c2765/","0","0","0.00","0.17","131","[54,54,54,67,100,81,100,100,67,54,67,67]","2026-07-09","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"政策 金融","52","52","260","39","2.40","https://life.saisoncard.co.jp/money/post/f315/","0","0","0.00","0.04","136","[100,54,54,54,54,54,54,44,44,54,44,67]","2026-08-11","Sitelinks, AI overview, Video, Short videos, People also ask, Local pack","navigational","Organic"
"宝くじ ネット 売り場","4","4","90","43","0.35","https://life.saisoncard.co.jp/post/c19/","0","0","0.00","0.25","109","[5,23,23,3,3,100,82,3,3,3,3,3]","2026-07-23","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"宝くじ ネット 売り場","16","16","90","43","0.35","https://life.saisoncard.co.jp/post/c17/","0","0","0.00","0.25","109","[5,23,23,3,3,100,82,3,3,3,3,3]","2026-07-23","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"おしゃれ 着 クリーニング","18","18","170","12","0.88","https://life.saisoncard.co.jp/post/crc0132/","0","0","0.00","0.37","198","[81,67,67,67,100,81,100,67,67,81,100,81]","2026-07-07","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"断 捨 離","54","54","49500","43","0.61","https://life.saisoncard.co.jp/post/c684/","0","0","0.00","0.11","123","[100,100,100,100,67,100,82,100,82,67,82,55]","2026-08-25","AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Knowledge panel","informational","Organic"
"断 捨 離","59","59","49500","43","0.61","https://life.saisoncard.co.jp/post/c684/","0","0","0.00","0.11","123","[100,100,100,100,67,100,82,100,82,67,82,55]","2026-08-25","AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Knowledge panel","informational","Organic"
"ダウン ジャケット の 襟 の 汚れ 落とし","9","9","170","12","0.00","https://life.saisoncard.co.jp/post/c923/","0","0","0.00","0.71","175","[3,2,3,12,29,66,100,66,29,19,5,2]","2026-07-20","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"証明 写真 データ 印刷","30","0","1000","30","0.18","https://life.saisoncard.co.jp/post/crc0130/","0","0","0.00","0.25","138","[77,77,77,77,77,68,100,77,100,100,77,77]","2026-08-30","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Twitter","informational","Organic"
"遺産 分割 協議 書 預貯金","20","20","260","12","0.07","https://life.saisoncard.co.jp/post/c2936/","0","0","0.00","0.14","124","[81,100,100,100,100,100,100,81,66,81,66,66]","2026-08-28","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"遺産 分割 協議 書 預貯金","53","53","260","12","0.07","https://life.saisoncard.co.jp/post/fd190/","0","0","0.00","0.14","124","[81,100,100,100,100,100,100,81,66,81,66,66]","2026-08-28","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"人間ドック 前日 運動","29","29","210","23","0.00","https://life.saisoncard.co.jp/post/c1/","0","0","0.00","0.33","103","[100,81,100,100,81,53,53,53,44,34,44,66]","2026-08-07","Sitelinks, AI overview, Image, Short videos, People also ask","informational","Organic"
"人間ドック 前日 運動","30","30","210","23","0.00","https://life.saisoncard.co.jp/post/c1/","0","0","0.00","0.33","103","[100,81,100,100,81,53,53,53,44,34,44,66]","2026-08-07","Sitelinks, AI overview, Image, Short videos, People also ask","informational","Organic"
"pc 赤い ランプ","33","33","170","31","0.00","https://life.saisoncard.co.jp/post/c231/","0","0","0.00","0.33","173","[36,28,28,23,28,36,44,44,54,67,82,100]","2026-08-13","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"肌 赤い ヒリヒリ","15","15","90","11","0.00","https://life.saisoncard.co.jp/post/c389/","0","0","0.00","0.03","114","[5,3,3,3,5,3,36,8,100,67,3,36]","2026-08-02","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"テレビ 買う なら いつ","27","27","210","16","0.10","https://life.saisoncard.co.jp/post/c3215/","0","0","0.00","0.36","109","[44,44,44,44,82,100,67,54,67,36,44,54]","2026-08-17","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"テレビ 買う なら いつ","73","73","210","16","0.10","https://life.saisoncard.co.jp/post/crc0009/","0","0","0.00","0.36","109","[44,44,44,44,82,100,67,54,67,36,44,54]","2026-08-17","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"室外 機 から 音 が する","50","50","140","12","0.37","https://life.saisoncard.co.jp/post/c2856/","0","0","0.00","0.04","129","[65,65,81,42,19,35,81,100,65,27,12,54]","2026-07-14","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"三井 住友 銀行 引き落とし 何時","10","10","140","31","0.00","https://life.saisoncard.co.jp/money/post/c1559/","0","0","0.00","0.33","108","[100,82,82,100,100,82,82,82,82,100,100,82]","2026-08-02","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"低 所得 者 ふるさと 納税","54","54","50","31","0.00","https://life.saisoncard.co.jp/post/c2921/","0","0","0.00","0.1","96","[23,3,100,10,8,3,5,3,5,3,3,3]","2026-08-09","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"三 回忌 自宅 準備","13","13","110","9","0.00","https://life.saisoncard.co.jp/post/c1259/","0","0","0.00","0.03","20","[65,53,53,65,65,100,53,82,65,65,65,82]","2026-07-18","Sitelinks, AI overview, Image pack, Short videos, People also ask","informational","Organic"
"雑穀 米 消化","1","1","170","16","0.00","https://life.saisoncard.co.jp/post/c2830/","0","0","0.00","0.01","178","[67,81,81,81,67,52,81,100,100,81,81,67]","2026-08-09","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"スタバ ギフト カード 誕生 日","15","15","140","32","0.00","https://life.saisoncard.co.jp/post/c2579/","0","0","0.00","0.21","175","[52,67,100,100,81,43,52,43,52,67,81,67]","2026-08-07","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"パスポート 更新 何 が 必要","39","39","70","50","0.00","https://life.saisoncard.co.jp/post/c1081/","0","0","0.00","0.02","117","[24,2,2,7,2,3,100,2,2,2,2,2]","2026-07-21","Video, Short videos, People also ask","informational","Organic"
"マンション 壁 穴 修理 費用","39","39","110","6","0.40","https://life.saisoncard.co.jp/post/c429/","0","0","0.00","0.22","170","[81,2,54,2,23,100,6,2,2,4,2,8]","2026-07-11","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"認知 症 を 防ぐ","49","49","110","21","0.20","https://life.saisoncard.co.jp/post/noukassei01/","0","0","0.00","0.16","135","[79,79,64,79,64,100,79,64,64,79,100,64]","2026-08-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"コバエ サイクル","20","20","70","19","0.00","https://life.saisoncard.co.jp/post/c1282/","0","0","0.00","0.03","169","[100,67,52,81,5,5,5,5,5,5,43,5]","2026-07-07","AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"コバエ サイクル","78","78","70","19","0.00","https://life.saisoncard.co.jp/post/c887/","0","0","0.00","0.03","169","[100,67,52,81,5,5,5,5,5,5,43,5]","2026-07-07","AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"すすぎ 一 回","1","1","260","24","0.00","https://life.saisoncard.co.jp/post/crc0160/","0","0","0.00","0.33","110","[81,81,66,66,81,53,66,66,81,100,100,100]","2026-08-18","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","SERP Feature"
"個人 図書館","35","35","90","38","0.00","https://life.saisoncard.co.jp/post/crc0060/","0","0","0.00","0.33","112","[100,100,82,82,82,82,82,82,82,82,82,82]","2026-07-20","Sitelinks, Video, Short videos, Knowledge panel","informational","Organic"
"個人 図書館","40","40","90","38","0.00","https://life.saisoncard.co.jp/post/crc0060/","0","0","0.00","0.33","112","[100,100,82,82,82,82,82,82,82,82,82,82]","2026-07-20","Sitelinks, Video, Short videos, Knowledge panel","informational","Organic"
"バス タオル 煮沸","16","16","70","15","0.00","https://life.saisoncard.co.jp/post/c2092/","0","0","0.00","0.33","156","[23,2,6,4,2,2,2,2,4,2,23,100]","2026-08-06","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"納豆 に 大根おろし 効果","49","49","140","15","0.00","https://life.saisoncard.co.jp/post/c733/","0","0","0.00","0.33","108","[27,42,35,42,42,54,42,54,81,100,65,65]","2026-07-10","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"低 学年 自由 研究 まとめ 方","16","16","480","27","0.00","https://life.saisoncard.co.jp/post/c689/","0","0","0.00","0.01","135","[23,100,1,0,0,0,1,0,0,0,1,1]","2026-08-14","Sitelinks, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"年末 調整 いくら 返っ て くる","44","44","2900","32","0.00","https://life.saisoncard.co.jp/money/post/c808/","0","0","0.00","0.33","105","[1,1,1,3,11,30,100,20,3,1,0,0]","2026-07-13","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"いい 人 と 出会う に は","54","54","170","12","1.47","https://life.saisoncard.co.jp/post/innocent02/","0","0","0.00","0.3","163","[100,100,81,100,100,100,81,81,43,52,52,52]","2026-07-11","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"浮気 どこから 女","1","1","140","22","0.00","https://life.saisoncard.co.jp/post/c1748/","0","0","0.00","0.03","107","[43,81,67,81,81,100,81,52,67,67,81,81]","2026-08-08","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"お 彼岸 お供え","56","56","5400","19","0.08","https://life.saisoncard.co.jp/post/c1424/","0","0","0.00","0.14","187","[2,9,100,1,1,1,1,2,82,1,1,1]","2026-08-25","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"おしどり 贈与 デメリット","23","23","110","12","0.03","https://life.saisoncard.co.jp/post/c2901/","0","0","0.00","0.17","115","[64,64,50,79,100,100,100,64,64,79,64,64]","2026-08-08","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"インフレ なぜ","48","48","170","22","0.00","https://life.saisoncard.co.jp/money/post/c1295/","0","0","0.00","0.01","128","[54,54,54,65,65,65,65,100,54,42,54,81]","2026-07-15","AI overview, Video, Short videos, People also ask","informational","Organic"
"ぬか 床 アルコール 臭","23","23","390","11","0.01","https://life.saisoncard.co.jp/post/utr0086/","0","0","0.00","0.04","169","[100,81,66,81,66,54,54,44,54,66,81,81]","2026-07-30","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"離婚 パート","34","34","110","12","0.00","https://life.saisoncard.co.jp/post/f20/","0","0","0.00","0.02","108","[100,100,100,79,79,79,64,64,50,50,64,36]","2026-08-03","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"音 自由 研究 中学生","48","48","110","19","0.00","https://life.saisoncard.co.jp/post/c688/","0","0","0.00","0.33","115","[1,100,30,2,1,1,1,8,2,1,6,1]","2026-07-12","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"スマホ の 平均 寿命","17","17","110","25","0.10","https://life.saisoncard.co.jp/post/r2/","0","0","0.00","0.04","110","[64,79,79,100,64,64,79,79,64,100,79,79]","2026-07-10","Sitelinks, Featured snippet, Video, Short videos, People also ask","informational","Organic"
"スマホ の 平均 寿命","46","46","110","25","0.10","https://life.saisoncard.co.jp/post/c644/","0","0","0.00","0.04","110","[64,79,79,100,64,64,79,79,64,100,79,79]","2026-07-10","Sitelinks, Featured snippet, Video, Short videos, People also ask","informational","Organic"
"海上 自衛隊 退職 金","1","1","170","37","0.00","https://life.saisoncard.co.jp/money/post/c1973/","0","0","0.00","0.33","20","[81,81,100,100,81,81,67,81,67,81,100,100]","2026-07-18","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"ドライ クリーニング ダウン","60","60","170","17","1.16","https://life.saisoncard.co.jp/post/c2322/","0","0","0.00","0.14","134","[10,10,13,36,82,100,82,54,54,67,36,13]","2026-08-27","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"iphone タッチ できない","1","1","320","21","0.00","https://life.saisoncard.co.jp/post/c261/","0","0","0.00","0.01","130","[100,100,54,67,81,44,35,81,67,67,67,29]","2026-07-11","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","SERP Feature"
"電子 レンジ 匂い","46","46","720","21","0.00","https://life.saisoncard.co.jp/post/c953/","0","0","0.00","0.08","182","[59,59,59,72,72,100,88,72,72,72,72,72]","2026-07-25","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"6 年 付き合っ て 結婚 しない","21","21","90","19","0.00","https://life.saisoncard.co.jp/post/innocent14/","0","0","0.00","0.33","110","[1,1,100,1,1,1,1,1,1,1,6,1]","2026-08-07","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"離婚 健康 保険","36","36","140","11","0.00","https://life.saisoncard.co.jp/post/f20/","0","0","0.00","0.33","108","[100,82,100,100,82,82,65,65,100,82,82,53]","2026-08-16","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"離婚 健康 保険","75","75","140","11","0.00","https://life.saisoncard.co.jp/post/c2930/","0","0","0.00","0.33","108","[100,82,100,100,82,82,65,65,100,82,82,53]","2026-08-16","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
